,Id,PID,MS SubClass,MS Zoning,Street,Land Contour,Neighborhood,Condition 1,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,BsmtFin SF 1,Total Bsmt SF,Heating QC,Central Air,Electrical,Gr Liv Area,Full Bath,Half Bath,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Finish,Garage Cars,Garage Area,Paved Drive,Sale Type,SalePrice
111,1881,534252110,20,RL,Pave,Lvl,NAmes,Norm,5,1960,1978,0.0,TA,TA,CBlock,0.0,978.0,TA,Y,SBrkr,1422,1,0,TA,6,Min1,1,Attchd,RFn,1.0,286.0,Y,WD ,139900
112,1345,903232090,50,RM,Pave,Lvl,BrkSide,Norm,5,1930,1992,0.0,TA,TA,PConc,0.0,1078.0,TA,Y,SBrkr,1573,2,0,TA,8,Typ,1,Detchd,Unf,2.0,360.0,P,WD ,162900
113,166,535457010,20,RL,Pave,Lvl,NAmes,Norm,6,1962,1962,261.0,TA,TA,CBlock,0.0,1116.0,TA,Y,SBrkr,1116,1,1,TA,5,Typ,0,Attchd,Unf,2.0,440.0,Y,WD ,160000
114,781,905228050,20,RL,Pave,Lvl,Sawyer,Norm,2,1947,1950,0.0,TA,TA,Slab,0.0,0.0,Fa,N,SBrkr,660,1,0,Fa,5,Min2,0,NA,NA,0.0,0.0,N,WD ,63900
115,379,527354200,20,RL,Pave,Lvl,NWAmes,Norm,6,1978,1998,144.0,TA,TA,PConc,832.0,1140.0,Gd,Y,SBrkr,1707,2,0,TA,7,Typ,1,Attchd,Fin,2.0,479.0,Y,WD ,184000
116,2818,908102320,20,RL,Pave,Lvl,Edwards,Norm,5,1959,1959,132.0,TA,TA,CBlock,176.0,1466.0,TA,Y,SBrkr,1466,1,1,Fa,6,Typ,2,Attchd,Fin,2.0,528.0,Y,WD ,149900
117,1168,533215020,120,FV,Pave,Lvl,Somerst,Norm,9,2000,2000,260.0,Gd,TA,PConc,1027.0,1614.0,Ex,Y,SBrkr,1638,2,0,Ex,5,Typ,1,Attchd,Fin,2.0,495.0,Y,WD ,300000
118,1396,905226110,190,RL,Pave,Lvl,ClearCr,Norm,5,1960,1960,275.0,TA,TA,CBlock,988.0,988.0,Gd,Y,SBrkr,1721,2,0,TA,7,Mod,2,Basment,Unf,2.0,626.0,Y,WD ,145000
119,838,907130100,60,RL,Pave,Lvl,CollgCr,Norm,6,1997,1997,0.0,TA,TA,PConc,821.0,928.0,Ex,Y,SBrkr,1764,2,1,Gd,7,Typ,0,Attchd,RFn,2.0,470.0,Y,WD ,231500
120,1492,908127120,30,RL,Pave,Lvl,Edwards,Norm,5,1940,1969,0.0,TA,TA,CBlock,290.0,996.0,Ex,Y,SBrkr,996,1,0,TA,6,Typ,1,NA,NA,0.0,0.0,Y,WD ,108000
121,637,535178040,20,RL,Pave,Lvl,NAmes,Norm,5,1956,1956,0.0,TA,TA,CBlock,435.0,1202.0,TA,Y,SBrkr,1202,1,0,TA,6,Typ,0,Attchd,RFn,1.0,304.0,Y,COD,120000
122,1826,532377140,20,RL,Pave,Lvl,Sawyer,Norm,5,1961,1961,57.0,TA,TA,CBlock,827.0,988.0,TA,Y,SBrkr,988,1,0,TA,5,Typ,0,Detchd,Unf,2.0,572.0,Y,WD ,128500
123,173,902106140,30,RM,Pave,Lvl,OldTown,Artery,5,1927,1950,0.0,TA,TA,CBlock,0.0,1008.0,Gd,Y,FuseA,1028,1,0,TA,5,Typ,1,Detchd,Unf,2.0,360.0,Y,WD ,115000
124,715,902301080,50,RM,Pave,Lvl,OldTown,Norm,5,1947,1950,0.0,TA,TA,CBlock,312.0,720.0,TA,Y,SBrkr,1284,1,1,TA,5,Typ,0,Detchd,Unf,1.0,240.0,Y,WD ,110000
125,1183,533350090,60,RL,Pave,Lvl,Veenker,Norm,9,1977,1977,1050.0,Gd,Gd,CBlock,410.0,994.0,TA,Y,SBrkr,2944,2,2,Gd,9,Typ,1,Attchd,RFn,3.0,864.0,Y,WD ,150000
126,2433,528235130,60,RL,Pave,Lvl,Gilbert,Norm,8,2004,2004,0.0,Gd,TA,PConc,0.0,707.0,Ex,Y,SBrkr,1414,2,1,Gd,6,Typ,1,Attchd,Fin,2.0,403.0,Y,WD ,178000
127,2866,909282060,70,RL,Pave,HLS,Crawfor,Norm,7,1932,1990,0.0,TA,TA,BrkTil,0.0,637.0,Ex,Y,SBrkr,1609,1,1,Gd,8,Typ,2,2Types,Unf,3.0,579.0,Y,WD ,199500
128,2311,527105060,60,RL,Pave,Lvl,Gilbert,Norm,6,1997,1998,0.0,TA,TA,PConc,700.0,813.0,Ex,Y,SBrkr,1525,2,1,TA,6,Typ,1,Attchd,Fin,2.0,400.0,Y,WD ,183500
129,1551,910205010,80,RM,Pave,Lvl,IDOTRR,Norm,5,1967,1967,0.0,Fa,TA,CBlock,257.0,624.0,Ex,Y,SBrkr,1656,1,1,TA,7,Mod,1,Attchd,Unf,1.0,288.0,Y,WD ,126000
130,1049,527454120,120,RL,Pave,Lvl,NPkVill,Norm,7,1977,1977,0.0,TA,TA,CBlock,378.0,1055.0,Fa,Y,SBrkr,1055,2,0,TA,4,Typ,0,Attchd,Unf,2.0,440.0,Y,WD ,148500
131,657,535376060,60,RL,Pave,Lvl,OldTown,Norm,5,1939,2006,0.0,TA,Gd,BrkTil,0.0,676.0,Ex,Y,SBrkr,1352,2,0,Gd,7,Typ,0,Detchd,Unf,2.0,720.0,Y,WD ,149000
132,414,527454130,160,RL,Pave,Lvl,NPkVill,Norm,6,1977,1977,0.0,TA,TA,CBlock,389.0,855.0,TA,Y,SBrkr,1456,2,1,TA,6,Typ,1,Attchd,Unf,2.0,440.0,Y,WD ,137900
133,1181,533250160,120,RL,Pave,Lvl,Veenker,Norm,8,1993,1993,0.0,Gd,TA,PConc,1619.0,1719.0,Ex,Y,SBrkr,1719,1,1,Gd,6,Typ,2,Attchd,Fin,2.0,473.0,Y,Con,324000
134,1514,909100170,30,RL,Pave,Lvl,Edwards,Norm,5,1925,1950,0.0,TA,TA,CBlock,468.0,864.0,TA,N,FuseA,864,1,0,TA,5,Typ,0,NA,NA,0.0,0.0,Y,WD ,98000
135,1040,527450110,160,RM,Pave,Lvl,BrDale,Norm,6,1973,1973,359.0,TA,TA,CBlock,458.0,483.0,TA,Y,SBrkr,987,1,1,TA,5,Typ,0,Detchd,Unf,1.0,264.0,Y,WD ,103400
136,216,905101100,50,RL,Pave,Lvl,Sawyer,Feedr,5,1875,1996,0.0,TA,Gd,CBlock,0.0,780.0,Gd,N,SBrkr,1020,1,0,TA,6,Typ,0,NA,NA,0.0,0.0,N,WD ,94000
137,1720,528181060,120,RL,Pave,Lvl,NridgHt,Norm,8,2006,2006,108.0,Gd,TA,PConc,24.0,1554.0,Ex,Y,SBrkr,1554,2,0,Gd,6,Typ,1,Attchd,RFn,2.0,627.0,Y,WD ,209500
138,2331,527210040,60,RL,Pave,HLS,StoneBr,Norm,10,2006,2006,662.0,Ex,TA,PConc,0.0,1528.0,Ex,Y,SBrkr,3390,3,1,Ex,10,Typ,1,BuiltIn,Fin,3.0,758.0,Y,New,545224
139,204,903426200,70,RM,Pave,Lvl,OldTown,Norm,6,1912,2009,0.0,Gd,Gd,PConc,0.0,780.0,Ex,Y,SBrkr,1560,1,1,Gd,7,Typ,0,NA,NA,0.0,0.0,N,WD ,159900
140,19,527276150,20,RL,Pave,Lvl,Gilbert,Norm,4,1951,1951,0.0,TA,TA,CBlock,120.0,864.0,Ex,Y,SBrkr,864,1,0,TA,4,Typ,0,Detchd,Unf,2.0,400.0,Y,WD ,141000
141,2438,528275080,60,RL,Pave,Lvl,Gilbert,Norm,6,2000,2000,0.0,TA,TA,PConc,732.0,982.0,Ex,Y,SBrkr,1889,2,1,TA,9,Typ,1,Attchd,Fin,2.0,431.0,Y,WD ,215000
142,89,532378110,20,RL,Pave,Lvl,Sawyer,Norm,5,1962,2010,0.0,TA,Gd,CBlock,659.0,1040.0,Ex,Y,SBrkr,1040,1,1,TA,6,Typ,0,Detchd,Unf,1.0,260.0,Y,WD ,127000
143,240,905452160,20,RL,Pave,Lvl,Edwards,Norm,5,1954,1998,0.0,TA,TA,CBlock,954.0,1172.0,TA,Y,SBrkr,1172,1,0,TA,5,Typ,0,Attchd,Fin,1.0,366.0,Y,WD ,128000
144,105,533238045,20,FV,Pave,Lvl,Somerst,Norm,8,2010,2010,0.0,Gd,TA,PConc,1032.0,1642.0,Ex,Y,SBrkr,1418,1,1,Gd,6,Typ,1,Attchd,RFn,3.0,852.0,Y,New,267916
145,2020,903233180,50,RM,Pave,Lvl,BrkSide,Norm,6,1931,1950,0.0,TA,TA,BrkTil,425.0,884.0,TA,Y,FuseA,1367,1,0,TA,6,Typ,1,Detchd,Unf,1.0,560.0,Y,WD ,127500
146,888,908128060,85,RL,Pave,Lvl,Edwards,Norm,7,2003,2003,500.0,Gd,TA,Slab,0.0,0.0,Ex,Y,SBrkr,1922,3,0,Gd,7,Typ,1,BuiltIn,RFn,2.0,672.0,Y,ConLD,198500
147,1019,527302050,20,RL,Pave,Lvl,NWAmes,Norm,6,1981,1981,210.0,TA,Gd,CBlock,588.0,1422.0,TA,Y,SBrkr,1422,2,0,Gd,7,Typ,1,Attchd,Fin,2.0,576.0,Y,WD ,175500
148,2132,907192040,60,RL,Pave,Lvl,CollgCr,Norm,7,2000,2000,144.0,Gd,TA,PConc,841.0,985.0,Ex,Y,SBrkr,1842,2,1,Gd,7,Typ,1,Attchd,Fin,2.0,486.0,Y,WD ,217500
149,203,903426180,50,RM,Pave,Lvl,OldTown,Norm,4,1915,1950,0.0,TA,Fa,CBlock,0.0,888.0,Ex,Y,SBrkr,1962,1,1,TA,9,Typ,1,Detchd,Unf,2.0,572.0,Y,WD ,149500
150,420,527455280,20,RL,Pave,Lvl,NAmes,Norm,5,1966,2004,165.0,Gd,TA,PConc,644.0,864.0,Ex,Y,SBrkr,1120,1,0,TA,5,Typ,1,Attchd,RFn,2.0,656.0,Y,WD ,148800
151,2333,527212030,60,RL,Pave,Lvl,StoneBr,Norm,9,2005,2006,208.0,Gd,TA,PConc,240.0,1992.0,Ex,Y,SBrkr,2868,3,1,Ex,11,Typ,1,BuiltIn,Fin,3.0,716.0,Y,New,556581
152,632,535152230,20,RL,Pave,Lvl,NAmes,Norm,6,1957,1957,0.0,TA,TA,CBlock,189.0,1478.0,Gd,Y,SBrkr,1478,1,1,TA,6,Typ,2,Attchd,RFn,2.0,442.0,Y,WD ,156500
153,2800,907285100,60,RL,Pave,Lvl,CollgCr,Norm,7,1995,1996,0.0,Gd,Gd,PConc,685.0,930.0,Ex,Y,SBrkr,1995,2,1,Gd,8,Typ,1,Attchd,RFn,2.0,610.0,Y,WD ,237000
154,1885,534276160,20,RL,Pave,Lvl,NAmes,Norm,5,1958,1985,0.0,TA,TA,CBlock,111.0,912.0,Fa,Y,SBrkr,912,1,0,TA,5,Typ,0,Attchd,Fin,1.0,297.0,Y,WD ,120000
155,1734,528221050,20,RL,Pave,Lvl,Gilbert,Norm,6,2005,2005,0.0,TA,TA,PConc,918.0,1326.0,Ex,Y,SBrkr,1326,2,0,Gd,6,Typ,0,Attchd,Fin,2.0,388.0,Y,WD ,203000
156,2327,527182020,120,RL,Pave,Lvl,StoneBr,Norm,8,1987,1987,0.0,TA,TA,CBlock,0.0,1191.0,TA,Y,SBrkr,1204,2,0,TA,5,Typ,0,Attchd,RFn,2.0,461.0,Y,WD ,130000
157,1282,535476370,60,RL,Pave,Lvl,NAmes,Norm,6,1964,1964,360.0,TA,TA,CBlock,674.0,780.0,TA,Y,SBrkr,1611,1,1,TA,7,Typ,0,Attchd,RFn,2.0,442.0,Y,WD ,167900
158,2688,903425340,190,RL,Pave,Lvl,BrkSide,RRAn,4,1970,1970,160.0,TA,TA,CBlock,789.0,960.0,TA,N,SBrkr,960,1,0,TA,6,Typ,0,Detchd,Unf,2.0,576.0,Y,WD ,129000
159,2581,535180070,20,RL,Pave,Lvl,NAmes,Norm,5,1957,1996,64.0,TA,TA,CBlock,360.0,1070.0,TA,Y,SBrkr,1236,1,0,Gd,6,Min1,1,Attchd,Unf,1.0,447.0,Y,WD ,134450
160,2067,905226050,30,RL,Pave,Lvl,Sawyer,Norm,5,1918,2007,0.0,TA,Gd,BrkTil,0.0,816.0,Ex,Y,SBrkr,1416,2,0,Gd,7,Typ,0,Attchd,Unf,2.0,576.0,N,WD ,112000
161,2115,906403060,60,RL,Pave,Lvl,SawyerW,Norm,7,1988,1988,360.0,Gd,TA,PConc,608.0,929.0,Ex,Y,SBrkr,1873,2,1,Gd,7,Typ,1,Attchd,RFn,2.0,619.0,Y,WD ,207000
162,754,903430070,90,RM,Pave,Bnk,OldTown,Norm,5,1922,1950,0.0,TA,TA,BrkTil,0.0,1040.0,TA,N,SBrkr,2128,2,0,TA,11,Sev,0,NA,NA,0.0,0.0,Y,WD ,62500
163,1079,528188150,160,RL,Pave,Lvl,NridgHt,Norm,7,2003,2004,106.0,Gd,TA,PConc,573.0,764.0,Ex,Y,SBrkr,1626,2,1,Gd,6,Typ,0,BuiltIn,RFn,2.0,474.0,Y,WD ,154000
164,2615,535404080,20,RL,Pave,Lvl,NAmes,Norm,5,1957,1957,0.0,TA,TA,CBlock,708.0,816.0,TA,Y,FuseA,816,1,0,TA,5,Typ,0,Detchd,Unf,1.0,308.0,Y,WD ,129900
165,329,923225440,160,RM,Pave,Lvl,MeadowV,Norm,5,1976,1976,0.0,TA,TA,CBlock,129.0,536.0,TA,Y,SBrkr,1112,1,1,TA,4,Typ,0,Attchd,Unf,1.0,336.0,Y,WD ,85000
166,1320,902401010,50,RM,Pave,Lvl,OldTown,Norm,7,1926,1950,0.0,TA,TA,PConc,0.0,572.0,TA,Y,SBrkr,1111,1,0,TA,5,Typ,1,Detchd,Unf,1.0,288.0,Y,WD ,116900
167,416,527455060,160,RL,Pave,Lvl,NPkVill,Norm,6,1978,1978,0.0,TA,TA,CBlock,311.0,855.0,TA,Y,SBrkr,1441,2,1,TA,7,Typ,1,Attchd,Unf,2.0,440.0,Y,WD ,148500
168,284,908226130,190,RL,Pave,Lvl,Edwards,Norm,4,1941,1950,0.0,TA,Fa,BrkTil,348.0,672.0,Fa,N,FuseA,924,1,0,Fa,5,Typ,0,Detchd,Unf,1.0,280.0,Y,WD ,80000
169,1385,905108170,85,RL,Pave,Lvl,Sawyer,Norm,5,1984,1984,0.0,TA,TA,PConc,104.0,1060.0,TA,Y,SBrkr,1126,1,0,TA,5,Typ,0,Attchd,Unf,2.0,506.0,Y,WD ,152000
170,275,908102110,20,RL,Pave,Lvl,Edwards,Norm,5,1954,1954,0.0,TA,Gd,CBlock,0.0,381.0,Ex,Y,SBrkr,992,1,0,TA,6,Typ,0,Detchd,Unf,1.0,319.0,Y,Oth,155891
171,2024,903401070,50,RL,Pave,Bnk,BrkSide,Norm,6,1920,1950,0.0,TA,Gd,PConc,0.0,768.0,Ex,Y,SBrkr,1376,1,0,Gd,7,Typ,0,Detchd,Unf,2.0,576.0,P,WD ,165000
172,68,528456160,20,FV,Pave,Lvl,Somerst,Norm,7,2009,2010,0.0,Gd,TA,PConc,0.0,1218.0,Ex,Y,SBrkr,1218,2,0,Gd,4,Typ,0,Attchd,RFn,2.0,676.0,Y,New,204500
173,1910,534479140,70,RL,Pave,Lvl,NAmes,Artery,5,1942,1995,224.0,TA,TA,CBlock,386.0,728.0,Ex,Y,SBrkr,1644,1,1,Gd,7,Typ,2,Attchd,Unf,1.0,312.0,Y,WD ,146500
174,381,527356040,20,RL,Pave,Lvl,NWAmes,RRAn,7,1978,1978,206.0,TA,TA,CBlock,704.0,1271.0,TA,Y,SBrkr,1601,2,0,TA,7,Typ,1,Attchd,RFn,2.0,478.0,Y,COD,157000
175,1323,902405070,70,RM,Pave,Lvl,OldTown,Norm,7,1890,1999,0.0,TA,TA,BrkTil,0.0,1313.0,Gd,Y,SBrkr,2495,2,0,TA,10,Typ,1,Detchd,Unf,2.0,342.0,Y,WD ,184000
176,2432,528235050,60,RL,Pave,Lvl,Gilbert,Norm,6,2002,2003,0.0,Gd,TA,PConc,457.0,783.0,Ex,Y,SBrkr,1509,2,1,Gd,7,Typ,1,Attchd,Fin,2.0,393.0,Y,WD ,183200
177,777,905200220,20,RL,Pave,Lvl,Sawyer,Norm,5,1962,1962,116.0,TA,TA,CBlock,170.0,1092.0,TA,Y,SBrkr,1092,1,0,TA,6,Typ,1,Attchd,Unf,1.0,288.0,Y,WD ,139000
178,1107,528365060,60,RL,Pave,Lvl,NoRidge,Norm,7,1993,1994,651.0,Gd,TA,PConc,1173.0,1311.0,Ex,Y,SBrkr,2418,2,1,Gd,9,Typ,1,Attchd,RFn,3.0,983.0,Y,WD ,341000
179,30,527451180,160,RM,Pave,Lvl,BrDale,Norm,6,1971,1971,504.0,TA,TA,CBlock,156.0,483.0,TA,Y,SBrkr,987,1,1,TA,5,Typ,0,Detchd,Unf,1.0,264.0,Y,COD,96000
180,282,908208020,20,RM,Pave,Lvl,Edwards,Norm,4,2003,2004,0.0,TA,TA,PConc,0.0,1121.0,Ex,Y,SBrkr,1121,2,0,TA,5,Typ,0,Attchd,RFn,2.0,440.0,Y,WD ,140000
181,188,902402010,20,RM,Pave,Lvl,OldTown,Artery,6,1957,1996,0.0,TA,TA,CBlock,600.0,912.0,TA,Y,FuseA,1236,1,0,TA,6,Typ,0,Attchd,Unf,2.0,923.0,Y,WD ,149700
182,2356,527376090,20,RL,Pave,Lvl,NWAmes,Norm,5,1975,1975,0.0,TA,TA,CBlock,788.0,1056.0,Ex,Y,SBrkr,1074,1,1,TA,6,Typ,0,Attchd,RFn,2.0,495.0,Y,WD ,153500
183,1554,910251050,20,A (agr),Pave,Low,IDOTRR,Norm,1,1952,1952,0.0,Fa,Po,Slab,0.0,0.0,Po,N,FuseA,733,1,0,Fa,4,Sal,0,Attchd,Unf,2.0,487.0,N,WD ,13100
184,1464,907262030,60,RL,Pave,Lvl,CollgCr,Norm,7,2003,2003,252.0,Gd,TA,PConc,550.0,884.0,Ex,Y,SBrkr,1768,2,1,Gd,8,Typ,0,Attchd,RFn,2.0,543.0,Y,WD ,224900
185,2469,528488120,20,FV,Pave,Lvl,Somerst,Norm,7,2005,2005,0.0,Gd,TA,PConc,0.0,1257.0,Ex,Y,SBrkr,1266,2,0,Gd,6,Typ,1,Attchd,Unf,2.0,453.0,Y,WD ,176000
186,1834,533130170,50,RL,Pave,Lvl,NoRidge,Norm,8,1992,2000,337.0,Gd,TA,PConc,700.0,1683.0,Ex,Y,SBrkr,2872,2,1,Gd,9,Typ,1,Attchd,Fin,2.0,541.0,Y,WD ,285000
187,1779,528429110,20,RL,Pave,Lvl,Somerst,RRAn,8,2007,2007,84.0,Gd,TA,PConc,929.0,1485.0,Ex,Y,SBrkr,1464,2,0,Gd,6,Typ,0,Attchd,Unf,3.0,754.0,Y,WD ,282922
188,2569,535125060,60,RL,Pave,Lvl,NAmes,Norm,7,1966,1966,309.0,TA,TA,CBlock,445.0,924.0,Ex,Y,SBrkr,2157,2,1,Gd,8,Typ,2,Attchd,Fin,2.0,487.0,Y,WD ,226000
189,2334,527212040,60,RL,Pave,Lvl,StoneBr,Norm,8,2006,2006,466.0,Ex,TA,PConc,0.0,1234.0,Ex,Y,SBrkr,2576,2,1,Ex,10,Typ,1,BuiltIn,Fin,3.0,666.0,Y,New,361919
190,2330,527210030,60,RL,Pave,HLS,StoneBr,Norm,9,2005,2006,600.0,Gd,Ex,PConc,1218.0,1398.0,Ex,Y,SBrkr,2798,3,1,Ex,11,Typ,1,BuiltIn,Fin,3.0,670.0,Y,New,457347
191,2119,906475170,20,RL,Pave,Low,ClearCr,Norm,8,1976,1976,0.0,Gd,TA,CBlock,51.0,966.0,Ex,Y,SBrkr,1743,0,1,Gd,5,Typ,2,Attchd,Fin,2.0,529.0,Y,WD ,279000
192,988,924100040,20,RL,Pave,Lvl,Mitchel,Norm,6,1977,1977,0.0,TA,TA,PConc,1567.0,1567.0,TA,Y,SBrkr,1567,2,0,Gd,5,Typ,2,Attchd,RFn,2.0,714.0,Y,WD ,196000
193,382,527359050,20,RL,Pave,Lvl,NWAmes,Norm,7,1976,1976,189.0,TA,TA,CBlock,0.0,1090.0,TA,Y,SBrkr,1370,2,0,TA,6,Typ,1,Attchd,RFn,2.0,479.0,Y,WD ,152000
194,670,535402330,90,RL,Pave,Lvl,NAmes,Artery,5,1969,1969,368.0,TA,TA,CBlock,500.0,1248.0,TA,Y,SBrkr,2634,2,2,TA,12,Typ,0,Detchd,Unf,4.0,968.0,Y,WD ,200000
195,2760,906392120,20,RL,Pave,Lvl,CollgCr,Norm,8,2005,2006,198.0,Gd,TA,PConc,1122.0,1570.0,Ex,Y,SBrkr,1590,2,1,Ex,6,Typ,0,Attchd,Fin,3.0,754.0,Y,New,294900
196,543,531376090,20,RL,Pave,Lvl,SawyerW,Norm,7,2008,2009,140.0,Gd,TA,PConc,0.0,1450.0,Ex,Y,SBrkr,1450,2,0,Gd,6,Typ,0,Attchd,RFn,3.0,788.0,Y,New,224243
197,2835,908227010,50,RL,Pave,Bnk,Edwards,Artery,6,1915,1950,0.0,TA,Fa,BrkTil,0.0,832.0,TA,Y,FuseF,1338,2,0,TA,7,Typ,0,Detchd,Unf,2.0,528.0,N,WD ,92000
198,1735,528221090,60,RL,Pave,Lvl,Gilbert,Norm,7,2007,2007,0.0,Gd,TA,PConc,0.0,728.0,Ex,Y,SBrkr,1456,2,1,Gd,8,Typ,1,Attchd,Fin,2.0,400.0,Y,New,179540
199,448,528166060,20,RL,Pave,Lvl,NridgHt,Norm,10,2003,2003,922.0,Ex,TA,PConc,56.0,2392.0,Ex,Y,SBrkr,2392,2,0,Ex,8,Typ,1,Attchd,Fin,3.0,968.0,Y,WD ,386250
200,2287,923228200,180,RM,Pave,Lvl,MeadowV,Norm,4,1970,1970,0.0,TA,TA,CBlock,503.0,530.0,TA,Y,SBrkr,992,1,0,TA,4,Typ,0,BuiltIn,Fin,1.0,297.0,Y,WD ,106500
201,524,528477050,60,FV,Pave,Lvl,Somerst,Norm,10,2008,2008,160.0,Ex,TA,PConc,765.0,1017.0,Ex,Y,SBrkr,2007,2,1,Ex,10,Typ,1,Attchd,Fin,3.0,812.0,Y,WD ,310000
202,1767,528348030,60,RL,Pave,Lvl,NoRidge,Norm,7,1998,1998,275.0,Gd,TA,PConc,0.0,1066.0,Ex,Y,SBrkr,2385,2,1,Gd,8,Typ,1,BuiltIn,Fin,3.0,600.0,Y,WD ,252000
203,2206,909254130,75,RL,Pave,Lvl,Crawfor,Norm,7,1941,1950,0.0,TA,Gd,CBlock,364.0,918.0,Gd,Y,SBrkr,1646,2,0,TA,7,Typ,2,Detchd,Unf,1.0,240.0,Y,WD ,164000
204,1740,528222080,60,RL,Pave,Lvl,Gilbert,Norm,7,2007,2007,16.0,Gd,TA,PConc,0.0,728.0,Ex,Y,SBrkr,1456,2,1,Gd,7,Typ,0,Attchd,Fin,2.0,400.0,Y,New,177594
205,199,903232190,50,RM,Pave,Lvl,BrkSide,Norm,5,1936,1980,0.0,TA,TA,CBlock,276.0,528.0,Gd,Y,SBrkr,1040,1,0,TA,5,Typ,0,Detchd,Fin,2.0,624.0,P,WD ,123900
206,2214,909275310,70,RL,Pave,Lvl,Crawfor,Feedr,6,1918,1950,0.0,TA,TA,BrkTil,1128.0,1370.0,TA,N,FuseA,2624,2,1,TA,10,Typ,1,Detchd,Unf,3.0,864.0,N,WD ,239000
207,323,923201020,20,RL,Pave,Bnk,Mitchel,Norm,5,1965,1977,0.0,TA,TA,CBlock,42.0,1068.0,TA,Y,SBrkr,1264,1,0,TA,7,Typ,1,Attchd,Unf,2.0,528.0,Y,WD ,169000
208,2421,528228325,120,RL,Pave,Lvl,Blmngtn,Norm,7,2003,2004,18.0,Gd,TA,PConc,0.0,1374.0,Ex,Y,SBrkr,1557,2,0,Gd,7,Typ,1,Attchd,Fin,2.0,420.0,Y,WD ,234000
209,952,914475030,85,RL,Pave,Bnk,Mitchel,Norm,6,1977,1977,0.0,TA,TA,CBlock,841.0,957.0,TA,Y,SBrkr,1287,1,1,TA,5,Typ,2,Attchd,RFn,2.0,541.0,Y,WD ,173000
210,24,527402200,20,RL,Pave,Lvl,NAmes,Norm,6,1970,1970,180.0,TA,TA,CBlock,578.0,1004.0,Ex,Y,SBrkr,1004,1,0,TA,5,Typ,1,Attchd,Fin,2.0,480.0,Y,WD ,149000
211,1139,531376070,20,RL,Pave,Lvl,SawyerW,Norm,7,2007,2007,0.0,Gd,TA,PConc,0.0,1162.0,Ex,Y,SBrkr,1162,2,0,Gd,6,Typ,0,Attchd,Fin,2.0,483.0,Y,WD ,170000
212,518,528458020,20,FV,Pave,Lvl,Somerst,Norm,7,2008,2009,-1.0,Gd,TA,PConc,0.0,1436.0,Ex,Y,SBrkr,1436,2,0,Gd,6,Typ,0,Attchd,Fin,2.0,529.0,Y,New,225000
213,1390,905201020,20,RL,Pave,Lvl,Sawyer,Feedr,5,1963,2003,0.0,TA,Gd,CBlock,634.0,960.0,Ex,Y,SBrkr,960,1,0,Gd,6,Typ,0,Attchd,Fin,1.0,300.0,Y,WD ,144900
214,277,908102170,20,RL,Pave,Low,Edwards,Norm,5,1968,1968,0.0,TA,TA,CBlock,1070.0,1196.0,TA,Y,SBrkr,1196,1,0,TA,6,Typ,0,Attchd,RFn,1.0,336.0,Y,WD ,144000
215,54,528228440,120,RL,Pave,Lvl,Blmngtn,Norm,8,2004,2005,16.0,Gd,TA,PConc,24.0,1256.0,Ex,Y,SBrkr,1269,2,0,Gd,6,Typ,1,Attchd,Fin,2.0,430.0,Y,WD ,192000
216,649,535353040,20,RL,Pave,Lvl,NAmes,Norm,5,1952,2005,0.0,Gd,TA,CBlock,931.0,1031.0,Gd,Y,SBrkr,1031,1,0,Gd,5,Typ,0,Attchd,Unf,1.0,230.0,Y,WD ,145500
217,2600,535377100,50,RL,Pave,Lvl,OldTown,Norm,4,1900,1998,0.0,TA,Gd,BrkTil,0.0,448.0,Ex,Y,SBrkr,720,1,0,Fa,5,Typ,0,Attchd,Unf,1.0,280.0,Y,WD ,86900
218,617,534475185,20,RL,Pave,Lvl,NAmes,Feedr,6,1953,1953,90.0,TA,TA,CBlock,1024.0,1505.0,Ex,Y,SBrkr,1505,1,0,TA,6,Typ,1,Attchd,RFn,2.0,505.0,Y,WD ,149500
219,2209,909256120,30,RL,Pave,Bnk,Crawfor,Norm,5,1938,1950,0.0,TA,Gd,PConc,0.0,920.0,Ex,Y,SBrkr,954,1,0,Fa,5,Typ,1,Basment,Unf,1.0,240.0,Y,WD ,119750
220,2814,907418020,60,RL,Pave,Lvl,CollgCr,Norm,6,2005,2006,0.0,TA,TA,PConc,0.0,750.0,Ex,Y,SBrkr,1500,2,1,Gd,6,Typ,0,Attchd,RFn,2.0,564.0,Y,New,173900
221,2542,534275010,20,RL,Pave,Lvl,NAmes,Norm,5,1961,1961,0.0,TA,TA,CBlock,915.0,1050.0,TA,Y,SBrkr,1050,1,0,TA,6,Typ,0,Attchd,Unf,1.0,368.0,Y,COD,136500
222,2323,527146135,160,RL,Pave,Lvl,StoneBr,Norm,8,1994,1994,0.0,Gd,TA,PConc,0.0,2062.0,Ex,Y,SBrkr,2687,2,1,Gd,9,Typ,0,Attchd,Fin,2.0,618.0,Y,WD ,270000
223,1393,905202230,20,RL,Pave,Lvl,ClearCr,Norm,6,1960,1975,0.0,TA,TA,CBlock,429.0,1602.0,Gd,Y,SBrkr,1252,1,0,TA,4,Typ,1,Attchd,RFn,2.0,564.0,Y,WD ,235000
